playlist_idx,track_idx,score,new_rank,popularity_tier
906222,1981609,0.9276516437530518,5,High
906222,958321,0.9261797070503235,6,High
906222,1202923,0.9135602116584778,7,High
907357,1611118,1.0066739320755005,1,High
907357,2118145,0.9981433749198914,2,High
907357,71347,0.993630051612854,3,High
907357,211663,0.9924815893173218,4,High
907357,1370247,0.9900655150413513,5,High
907357,451455,0.9889861345291138,6,High
907357,1063114,0.9881947636604309,7,High
908498,1063510,0.9564469456672668,1,High
908498,349324,0.9347513318061829,2,High
908498,718103,0.927025318145752,3,High
908498,750956,0.9248827695846558,4,High
908498,384129,0.9233167767524719,5,High
908498,383925,0.922495424747467,6,High
908498,820218,0.9223747253417969,7,High
910429,1678874,0.931073009967804,1,High
910429,1203060,0.9293471574783325,2,High
910429,316378,0.9105157852172852,3,High
910429,1370525,0.9099540114402771,4,High
910429,1982865,0.9078985452651978,5,High
910429,786696,0.9076014757156372,6,High
910429,1646276,0.9050132632255554,7,High
912673,174,1.3214830160140991,1,High
912673,1271304,1.317444086074829,2,High
912673,685656,1.2682772874832153,3,High
912673,1611472,1.2623955011367798,4,High
912673,819239,1.2598416805267334,5,High
912673,1646639,1.2586170434951782,6,High
912673,72080,1.252514123916626,7,High
913150,2117737,0.9921857714653015,1,High
913150,1238347,0.9642271995544434,2,High
913150,820069,0.9626844525337219,3,High
913150,417576,0.9514262676239014,4,High
913150,686317,0.9436207413673401,5,High
913150,550042,0.9295689463615417,6,High
913150,2184561,0.9278941750526428,7,High
914308,650883,1.1223167181015015,1,High
914308,1715023,1.1182416677474976,2,High
914308,143036,1.1007288694381714,3,High
914308,142745,1.095792531967163,4,High
914308,855953,1.08963143825531,5,High
914308,1337515,1.0787320137023926,6,High
914308,1064624,1.0761902332305908,7,High
916047,417415,0.6934652924537659,1,High
916047,385102,0.6895142197608948,2,High
916047,719129,0.6762028336524963,3,High
916047,283825,0.6732713580131531,4,High
916047,752257,0.6707871556282043,5,High
916047,1813960,0.6596385836601257,6,High
916047,518357,0.6560585498809814,7,High
917300,1574828,1.0220317840576172,1,High
917300,684972,0.9947959780693054,2,High
917300,1679325,0.9873684048652649,3,High
917300,1369522,0.9835976958274841,4,High
917300,36176,0.9829298257827759,5,High
917300,1646275,0.9691814184188843,6,High
917300,141134,0.9661461114883423,7,High
918556,2184722,1.057255506515503,1,High
918556,1238234,1.0556384325027466,2,High
918556,107833,1.054425835609436,3,High
918556,649402,1.053405523300171,4,High
918556,751070,1.0496842861175537,5,High
918556,751737,1.0493897199630737,6,High
918556,283435,1.0480273962020874,7,High
918793,1270578,1.1125913858413696,1,High
918793,1881427,1.1038249731063843,2,High
918793,584240,1.1025136709213257,3,High
918793,1203211,1.0962886810302734,4,High
918793,1714863,1.093894600868225,5,High
918793,72025,1.0925027132034302,6,High
918793,484957,1.0924618244171143,7,High
918830,1983251,0.9226859211921692,1,High
918830,246770,0.9125796556472778,2,High
918830,2050067,0.9094873070716858,3,High
918830,349593,0.9045277237892151,4,High
918830,1099249,0.8994430303573608,5,High
918830,2117444,0.899328887462616,6,High
918830,1574845,0.8917319774627686,7,High
920267,484571,1.016592025756836,1,High
920267,957506,1.0105324983596802,2,High
920267,1576161,0.989411473274231,3,High
920267,1169213,0.9815860986709595,4,High
920267,750935,0.9808983206748962,5,High
920267,142745,0.97957444190979,6,High
920267,2217692,0.975851833820343,7,High
927430,1473948,1.0959383249282837,1,High
927430,518094,1.095406174659729,2,High
927430,2084548,1.081228256225586,3,High
927430,247431,1.0675898790359497,4,High
927430,1203470,1.0512380599975586,5,High
927430,1336379,1.0497454404830933,6,High
927430,751192,1.049421787261963,7,High
929750,2050744,1.060145378112793,1,High
929750,2151582,1.0477808713912964,2,High
929750,1881427,1.0474402904510498,3,High
929750,1203211,1.0377440452575684,4,High
929750,992243,1.0362094640731812,5,High
929750,212916,1.0356085300445557,6,High
929750,1506238,1.0346688032150269,7,High
932302,1304814,1.05328369140625,1,High
932302,1506614,1.0449764728546143,2,High
932302,316385,1.0442612171173096,3,High
932302,685334,1.0438066720962524,4,High
932302,718034,1.0436121225357056,5,High
932302,2151442,1.0390139818191528,6,High
932302,1948220,1.0364446640014648,7,High
933540,820661,1.154956340789795,1,High
933540,649540,1.1310263872146606,2,High
933540,1134728,1.1144410371780396,3,High
933540,316274,1.1140333414077759,4,High
933540,1982169,1.1102676391601562,5,High
933540,1507932,1.1092222929000854,6,High
933540,719,1.1057653427124023,7,High
933662,993153,0.6018651127815247,1,High
933662,786699,0.5767789483070374,2,High
933662,2149910,0.5700000524520874,3,High
933662,1237558,0.5668787956237793,4,High
933662,1337106,0.5640552639961243,5,High
933662,2183465,0.5610253810882568,6,High
933662,1133095,0.5576821565628052,7,High
934327,2017425,1.2301316261291504,1,High
934327,36559,1.2098398208618164,2,High
934327,549754,1.2092630863189697,3,High
934327,1948231,1.2004104852676392,4,High
934327,1645432,1.1978741884231567,5,High
934327,685925,1.1834648847579956,6,High
934327,484142,1.1830304861068726,7,High
935498,1506238,1.128975510597229,1,High
935498,1099094,1.126293659210205,2,High
935498,1747415,1.1209720373153687,3,High
935498,1303188,1.117280125617981,4,High
935498,106285,1.1142627000808716,5,High
935498,2149931,1.1126242876052856,6,High
935498,889662,1.1106444597244263,7,High
937880,2217567,1.3044987916946411,1,High
937880,350378,1.2156320810317993,2,High
937880,1405735,1.2041032314300537,3,High
937880,1507435,1.2020032405853271,4,High
937880,1270139,1.2014341354370117,5,High
937880,177456,1.197644591331482,6,High
937880,349322,1.1872605085372925,7,High
940947,417151,1.0484637022018433,1,High
940947,2184268,1.0461605787277222,2,High
940947,1773,1.0391398668289185,3,High
940947,1847175,1.0226423740386963,4,High
940947,176963,1.0178494453430176,5,High
940947,1201628,1.015864610671997,6,High
940947,1983171,1.0154134035110474,7,High
941595,1780847,0.9828189015388489,1,High
941595,2118555,0.9662125706672668,2,High
941595,583838,0.9617002606391907,3,High
941595,316812,0.9549678564071655,4,High
941595,2216109,0.9536932110786438,5,High
941595,888190,0.9474489688873291,6,High
941595,1405461,0.9419095516204834,7,High
941832,820069,1.4067715406417847,1,High
941832,1846613,1.3704379796981812,2,High
941832,617723,1.3526179790496826,3,High
941832,349618,1.3513059616088867,4,High
941832,483577,1.3502049446105957,5,High
941832,1575374,1.3501487970352173,6,High
941832,418403,1.3402117490768433,7,High
941837,1543233,0.8678902983665466,1,High
941837,1169070,0.8605638146400452,2,High
941837,247305,0.8498384952545166,3,High
941837,2217267,0.8495504856109619,4,High
941837,1946653,0.845527708530426,5,High
941837,1748882,0.8373057842254639,6,High
941837,1748070,0.8310485482215881,7,High
945720,1881003,1.1548411846160889,1,High
945720,2149910,1.1426814794540405,2,High
945720,177456,1.1237393617630005,3,High
945720,1645447,1.1009703874588013,4,High
945720,1170205,1.0995920896530151,5,High
945720,786699,1.0793215036392212,6,High
945720,1473589,1.065000295639038,7,High
948756,2051211,0.8298001289367676,1,High
948756,684625,0.8281103372573853,2,High
948756,2018042,0.8145275712013245,3,High
948756,71899,0.8108956813812256,4,High
948756,2150197,0.8060683608055115,5,High
948756,142078,0.8010741472244263,6,High
948756,2084402,0.7997204661369324,7,High
951599,1574710,0.9810333251953125,1,High
951599,1134544,0.9518370032310486,2,High
951599,1679512,0.9516720771789551,3,High
951599,856371,0.9487312436103821,4,High
951599,649141,0.9462517499923706,5,High
951599,1780299,0.9461414217948914,6,High
951599,1983417,0.9454182982444763,7,High
956185,1780731,0.8393398523330688,1,High
956185,349978,0.8390538096427917,2,High
956185,2218269,0.8371585607528687,3,High
956185,2040,0.836597740650177,4,High
956185,582762,0.836421012878418,5,High
956185,1815130,0.8265462517738342,6,High
956185,1610412,0.8259234428405762,7,High
956198,1679520,1.2867923974990845,1,High
956198,452019,1.272718071937561,2,High
956198,348908,1.234865665435791,3,High
956198,958055,1.219458818435669,4,High
956198,2018708,1.1943063735961914,5,High
956198,1473002,1.1910419464111328,6,High
956198,349828,1.1754014492034912,7,High
959380,685656,0.9967052936553955,1,High
959380,752277,0.8313102126121521,2,High
959380,1238522,0.8013533353805542,3,High
959380,1881293,0.7966794967651367,4,High
959380,483314,0.7934116721153259,5,High
959380,650626,0.7932895421981812,6,High
959380,889195,0.7878499627113342,7,High
960087,211663,0.6975747346878052,1,High
960087,923080,0.6842759847640991,2,High
960087,71347,0.6761133074760437,3,High
960087,854863,0.6689921021461487,4,High
960087,1336511,0.6660142540931702,5,High
960087,283692,0.6617105603218079,6,High
960087,923079,0.6567333340644836,7,High
960653,718231,0.8624032735824585,1,High
960653,958087,0.8539610505104065,2,High
960653,1981609,0.8503624796867371,3,High
960653,1370260,0.8478755950927734,4,High
960653,451468,0.8387683033943176,5,High
960653,958321,0.8340499997138977,6,High
960653,1646438,0.827660083770752,7,High
961045,1440678,1.0245898962020874,1,High
961045,1270008,1.0136977434158325,2,High
961045,686337,0.9671743512153625,3,High
961045,1575766,0.9456111788749695,4,High
961045,1507825,0.9330923557281494,5,High
961045,72541,0.9296808838844299,6,High
961045,2183604,0.927771806716919,7,High
961181,1474376,1.2059634923934937,1,High
961181,0,1.1993130445480347,2,High
961181,518361,1.1894371509552002,3,High
961181,1644709,1.1750675439834595,4,High
961181,1439866,1.1676324605941772,5,High
961181,247431,1.1673508882522583,6,High
961181,141927,1.1447136402130127,7,High
964818,1947361,1.4326393604278564,1,High
964818,177995,1.426287293434143,2,High
964818,584520,1.3991682529449463,3,High
964818,1473685,1.3824586868286133,4,High
964818,1880307,1.3821260929107666,5,High
964818,889542,1.3705906867980957,6,High
964818,1062692,1.3692296743392944,7,High
966241,450319,1.4034862518310547,1,High
966241,0,1.3189589977264404,2,High
966241,2183604,1.304709792137146,3,High
966241,1303930,1.1916323900222778,4,High
966241,2018713,1.179287314414978,5,High
966241,1982169,1.1774801015853882,6,High
966241,36289,1.1724802255630493,7,High
966347,820939,1.0080710649490356,1,High
966347,1063114,0.9995719790458679,2,High
966347,1370247,0.9949443936347961,3,High
966347,2151582,0.9904627799987793,4,High
966347,1948226,0.9848094582557678,5,High
966347,2016885,0.9823319315910339,6,High
966347,1542254,0.9821940064430237,7,High
966430,854446,1.144742488861084,1,High
966430,1237107,1.1277613639831543,2,High
966430,1201647,1.1253505945205688,3,High
966430,283696,1.1175484657287598,4,High
966430,1748345,1.1161668300628662,5,High
966430,141808,1.1124863624572754,6,High
966430,1336252,1.1122338771820068,7,High
966694,1270417,1.1688892841339111,1,High
966694,1506781,1.1608669757843018,2,High
966694,1098067,1.1560598611831665,3,High
966694,516623,1.149591326713562,4,High
966694,2018007,1.1328563690185547,5,High
966694,35454,1.1320385932922363,6,High
966694,1134150,1.128771185874939,7,High
967413,518094,1.068324327468872,1,High
967413,1405171,1.0564532279968262,2,High
967413,1611118,1.0522921085357666,3,High
967413,1982865,1.048077940940857,4,High
967413,316378,1.0440179109573364,5,High
967413,417569,1.0430444478988647,6,High
967413,1576320,1.0411916971206665,7,High
968003,1715150,0.7961249351501465,1,High
968003,1507435,0.7717316150665283,2,High
968003,177456,0.7670537829399109,3,High
968003,2184529,0.7576065063476562,4,High
968003,417426,0.7483214139938354,5,High
968003,483571,0.7363247871398926,6,High
968003,1645447,0.7310646176338196,7,High
970280,958583,1.3997669219970703,1,High
970280,483711,1.3752764463424683,2,High
970280,1714438,1.3549911975860596,3,High
970280,142201,1.335918664932251,4,High
970280,1337246,1.3222451210021973,5,High
970280,1914114,1.3146685361862183,6,High
970280,1948225,1.3053914308547974,7,High
974064,583713,1.2661607265472412,1,High
974064,349573,1.2288564443588257,2,High
974064,616253,1.191286563873291,3,High
974064,752256,1.1799241304397583,4,High
974064,922516,1.1709532737731934,5,High
974064,956603,1.1321749687194824,6,High
974064,384948,1.1294431686401367,7,High
979592,106999,1.1202465295791626,1,High
979592,1064070,1.1164922714233398,2,High
979592,1609417,1.1130163669586182,3,High
979592,719285,1.1123474836349487,4,High
979592,1913147,1.1122138500213623,5,High
979592,1679918,1.1111652851104736,6,High
979592,247285,1.1108518838882446,7,High
981107,518094,1.1013643741607666,1,High
981107,1405171,1.0956058502197266,2,High
981107,1541977,1.0778743028640747,3,High
981107,384821,1.0740195512771606,4,High
981107,247999,1.073516607284546,5,High
981107,1506238,1.0720566511154175,6,High
981107,2050052,1.071561574935913,7,High
983513,142490,1.4855133295059204,1,High
983513,1780287,1.4463719129562378,2,High
983513,888139,1.4446392059326172,3,High
983513,922122,1.4107747077941895,4,High
983513,176984,1.3951327800750732,5,High
983513,1609706,1.3287270069122314,6,High
983513,1203325,1.3225748538970947,7,High
984386,2050201,1.1165921688079834,1,High
984386,248291,1.1162259578704834,2,High
984386,787137,1.1129225492477417,3,High
984386,1881163,1.1126234531402588,4,High
984386,958335,1.1108744144439697,5,High
984386,1575487,1.109416127204895,6,High
984386,1302899,1.1085394620895386,7,High
988409,2017892,1.39522123336792,1,High
988409,922519,1.3790874481201172,2,High
988409,1815396,1.3255175352096558,3,High
988409,2217299,1.3206400871276855,4,High
988409,1473304,1.3183956146240234,5,High
988409,921569,1.3058714866638184,6,High
988409,2217146,1.3025078773498535,7,High
990349,1946248,1.149153709411621,1,High
990349,2016879,1.1453648805618286,2,High
990349,2049783,1.1415280103683472,3,High
990349,1271286,1.1397669315338135,4,High
990349,452037,1.1376475095748901,5,High
990349,992149,1.1369096040725708,6,High
990349,1747797,1.1333143711090088,7,High
991298,2017449,1.2023353576660156,1,High
991298,1715029,1.1804226636886597,2,High
991298,1541700,1.0708414316177368,3,High
991298,957128,1.0689258575439453,4,High
991298,1337642,1.048182725906372,5,High
991298,1370910,1.0479249954223633,6,High
991298,1914313,1.0436062812805176,7,High
993369,2018719,0.9580262303352356,1,High
993369,2118147,0.8995590209960938,2,High
993369,1336505,0.8835307359695435,3,High
993369,1168784,0.8736042380332947,4,High
993369,1679251,0.8616185784339905,5,High
993369,719424,0.8578405380249023,6,High
993369,1713480,0.8572851419448853,7,High
993445,786699,1.0001683235168457,1,High
993445,2118028,0.9734860062599182,2,High
993445,484004,0.9291447997093201,3,High
993445,36426,0.919847309589386,4,High
993445,1027602,0.9175282120704651,5,High
993445,993153,0.8985228538513184,6,High
993445,1713620,0.893255352973938,7,High
994710,348350,1.0695990324020386,1,High
994710,1404824,1.0498491525650024,2,High
994710,1644708,1.0330188274383545,3,High
994710,2049781,1.0260026454925537,4,High
994710,1098863,1.0245912075042725,5,High
994710,450468,1.0013686418533325,6,High
994710,786706,1.0008169412612915,7,High
995458,1270572,1.1257559061050415,1,High
995458,483867,1.1116687059402466,2,High
995458,248143,1.1038907766342163,3,High
995458,957267,1.1036629676818848,4,High
995458,957255,1.1021727323532104,5,High
995458,1713743,1.1011505126953125,6,High
995458,518094,1.1010715961456299,7,High
997003,417282,1.1056914329528809,1,High
997003,1748072,1.1006473302841187,2,High
997003,751599,1.094206690788269,3,High
997003,2184540,1.094085693359375,4,High
997003,1576160,1.093408465385437,5,High
997003,349172,1.0927215814590454,6,High
997003,106963,1.0875039100646973,7,High
998962,1646275,0.9497154355049133,1,High
998962,1405719,0.914933443069458,2,High
998962,1202935,0.8795032501220703,3,High
998962,35736,0.8721939921379089,4,High
998962,1609417,0.8700270056724548,5,High
998962,1846454,0.8688113689422607,6,High
998962,719285,0.8677687644958496,7,High
343,284129,1.2110694646835327,1,High
343,921584,1.194949746131897,2,High
343,1947967,1.1911016702651978,3,High
343,1474373,1.1820554733276367,4,High
343,1169506,1.1757242679595947,5,High
343,517037,1.173245906829834,6,High
343,283433,1.1711512804031372,7,High
2442,1983251,0.6522390246391296,1,High
2442,1099249,0.650152325630188,2,High
2442,821189,0.6424965858459473,3,High
2442,349593,0.6348559260368347,4,High
2442,1813691,0.6325622797012329,5,High
2442,616869,0.6308696269989014,6,High
2442,1064668,0.6302456259727478,7,High
4625,349978,1.1258842945098877,1,High
4625,349180,1.1252267360687256,2,High
4625,550055,1.1240181922912598,3,High
4625,1170059,1.1201927661895752,4,High
4625,36586,1.1177209615707397,5,High
4625,1880797,1.1150656938552856,6,High
4625,1748356,1.1123332977294922,7,High
5926,1848109,1.2164708375930786,1,High
5926,921429,1.2148209810256958,2,High
5926,993583,1.2118113040924072,3,High
5926,517591,1.2003848552703857,4,High
5926,176848,1.1818715333938599,5,High
5926,248679,1.1785796880722046,6,High
5926,1781000,1.1647017002105713,7,High
8661,718231,0.8986530303955078,1,High
8661,958087,0.8919284343719482,2,High
8661,1981609,0.8892102241516113,3,High
8661,1370260,0.8850781321525574,4,High
8661,451468,0.8801639080047607,5,High
8661,958321,0.8712197542190552,6,High
8661,1646438,0.8642592430114746,7,High
8999,2183008,1.0854969024658203,1,High
8999,1981609,1.0729116201400757,2,High
8999,686337,1.0706207752227783,3,High
8999,718231,1.0705984830856323,4,High
8999,1879443,1.064355492591858,5,High
8999,649542,1.0639744997024536,6,High
8999,451468,1.0639257431030273,7,High
9356,518222,1.2753965854644775,1,High
9356,1062692,1.2749284505844116,2,High
9356,685922,1.2689316272735596,3,High
9356,1028960,1.252346158027649,4,High
9356,1405996,1.2522482872009277,5,High
9356,1133215,1.2503583431243896,6,High
9356,1506897,1.2458070516586304,7,High
9447,1714441,1.0978883504867554,1,High
9447,958589,1.0535304546356201,2,High
9447,1880899,1.029247522354126,3,High
9447,36440,1.0178203582763672,4,High
9447,1062835,0.9944309592247009,5,High
9447,1406158,0.9894466400146484,6,High
9447,176425,0.9795894622802734,7,High
11764,2017449,1.2178516387939453,1,High
11764,1715029,1.1635792255401611,2,High
11764,1541700,1.0965875387191772,3,High
11764,2218256,0.9915772080421448,4,High
11764,957128,0.9886532425880432,5,High
11764,1337642,0.9839841723442078,6,High
11764,247430,0.9834771752357483,7,High
14525,1028119,0.9212378263473511,1,High
14525,141929,0.9211215972900391,2,High
14525,819924,0.9197150468826294,3,High
14525,418403,0.9192700982093811,4,High
14525,921433,0.9160789847373962,5,High
14525,685047,0.9097728729248047,6,High
14525,349573,0.9078925848007202,7,High
15311,1098835,1.2006549835205078,1,High
15311,1575098,1.1522572040557861,2,High
15311,178011,1.1353925466537476,3,High
15311,1406040,1.1310670375823975,4,High
15311,992395,1.1296900510787964,5,High
15311,349830,1.125470519065857,6,High
15311,385284,1.1095858812332153,7,High
16546,719571,1.1130658388137817,1,High
16546,1880750,1.104567289352417,2,High
16546,617293,1.1041839122772217,3,High
16546,584648,1.1028447151184082,4,High
16546,1134974,1.0978108644485474,5,High
16546,1370030,1.096200704574585,6,High
16546,1575239,1.095715880393982,7,High
24541,2050201,1.1214622259140015,1,High
24541,1302899,1.1195809841156006,2,High
24541,1574439,1.1185083389282227,3,High
24541,787137,1.118270754814148,4,High
24541,1881163,1.1182315349578857,5,High
24541,1748219,1.1180951595306396,6,High
24541,1780602,1.1139764785766602,7,High
27228,315975,1.0286539793014526,1,High
27228,1507043,1.021882176399231,2,High
27228,349449,0.9969930052757263,3,High
27228,35459,0.9939364790916443,4,High
27228,284131,0.9928082227706909,5,High
27228,1134743,0.9918836355209351,6,High
27228,141268,0.9757746458053589,7,High
27383,1747396,1.1435939073562622,1,High
27383,1064624,1.1228916645050049,2,High
27383,1748212,1.1007436513900757,3,High
27383,2217692,1.0841608047485352,4,High
27383,1780438,1.0814387798309326,5,High
27383,451730,1.07395601272583,6,High
27383,1813706,1.0710352659225464,7,High
27971,957517,1.4104249477386475,1,High
27971,855015,1.4096485376358032,2,High
27971,819424,1.4035310745239258,3,High
27971,888311,1.3664299249649048,4,High
27971,1441087,1.3577449321746826,5,High
27971,855427,1.3522430658340454,6,High
27971,1847192,1.3394039869308472,7,High
30215,315971,1.1579586267471313,1,High
30215,71091,1.1516183614730835,2,High
30215,1848403,1.1375819444656372,3,High
30215,1133466,1.1370049715042114,4,High
30215,1982213,1.135140299797058,5,High
30215,1847327,1.1345235109329224,6,High
30215,718698,1.1245489120483398,7,High
32296,1879470,1.1757490634918213,1,High
32296,1715310,1.1122547388076782,2,High
32296,1542388,1.1077076196670532,3,High
32296,1879443,1.0833879709243774,4,High
32296,855298,1.0583689212799072,5,High
32296,1714147,1.0497584342956543,6,High
32296,1203652,1.0496145486831665,7,High
35934,2050052,1.0216805934906006,1,High
35934,1983544,1.0123258829116821,2,High
35934,923079,1.0044631958007812,3,High
35934,1405171,0.998927652835846,4,High
35934,1574712,0.9984502196311951,5,High
35934,854863,0.9978684186935425,6,High
35934,1099897,0.9936654567718506,7,High
37073,2184493,0.9512513875961304,1,High
37073,1679143,0.9432435035705566,2,High
37073,584739,0.9407114386558533,3,High
37073,1369947,0.9323990941047668,4,High
37073,1133544,0.9288666248321533,5,High
37073,1946361,0.9266998171806335,6,High
37073,315565,0.9261573553085327,7,High
39543,282689,1.2820285558700562,1,High
39543,1715023,1.2722336053848267,2,High
39543,956981,1.263870120048523,3,High
39543,1946251,1.242836356163025,4,High
39543,1781510,1.2409310340881348,5,High
39543,2018571,1.235089898109436,6,High
39543,1337904,1.2344870567321777,7,High
41646,1948231,1.0469831228256226,1,High
41646,1098177,1.0255597829818726,2,High
41646,956602,1.0062592029571533,3,High
41646,1404824,1.0052120685577393,4,High
41646,1645432,0.9932671189308167,5,High
41646,1271291,0.9850375056266785,6,High
41646,1168927,0.9836602210998535,7,High
42625,518222,1.2659357786178589,1,High
42625,1133099,1.254690408706665,2,High
42625,1946795,1.2227593660354614,3,High
42625,1575907,1.22102689743042,4,High
42625,1747534,1.2152624130249023,5,High
42625,1064201,1.2120534181594849,6,High
42625,106127,1.1760576963424683,7,High
42789,1782069,0.7374150156974792,1,High
42789,1813416,0.7363362908363342,2,High
42789,1781914,0.7332295179367065,3,High
42789,2150040,0.7325322031974792,4,High
42789,1575107,0.7266791462898254,5,High
42789,551088,0.7214311361312866,6,High
42789,649174,0.7180870771408081,7,High
42838,718103,1.260007619857788,1,High
42838,1542388,1.2542078495025635,2,High
42838,283422,1.2219443321228027,3,High
42838,549939,1.2071242332458496,4,High
42838,1747793,1.2042367458343506,5,High
42838,315971,1.2023398876190186,6,High
42838,993542,1.1934798955917358,7,High
43708,1747096,1.0402147769927979,1,High
43708,1169239,1.0343984365463257,2,High
43708,1238212,1.0339419841766357,3,High
43708,450464,1.033870816230774,4,High
43708,854588,1.0336939096450806,5,High
43708,751190,1.0327321290969849,6,High
43708,1099493,1.032004952430725,7,High
43881,2018443,1.2671265602111816,1,High
43881,1099125,1.2264970541000366,2,High
43881,649297,1.204197645187378,3,High
43881,36013,1.201806902885437,4,High
43881,246860,1.1804975271224976,5,High
43881,211515,1.1708643436431885,6,High
43881,1782029,1.1704531908035278,7,High
44724,1715029,1.2184646129608154,1,High
44724,2017449,1.1355539560317993,2,High
44724,1337642,1.1152981519699097,3,High
44724,1541700,1.0834635496139526,4,High
44724,1370524,1.0397653579711914,5,High
44724,1847045,1.0122814178466797,6,High
44724,2182859,1.0103392601013184,7,High
47160,36950,1.3789697885513306,1,High
47160,1369979,1.3456419706344604,2,High
47160,819424,1.3089170455932617,3,High
47160,1237558,1.305953860282898,4,High
47160,584520,1.2963224649429321,5,High
47160,888311,1.2928451299667358,6,High
47160,889542,1.2925183773040771,7,High
47974,888454,1.0219289064407349,1,High
47974,518145,1.0186638832092285,2,High
47974,549889,1.0163875818252563,3,High
47974,584279,1.014050841331482,4,High
47974,1336413,1.0097678899765015,5,High
47974,1370388,1.0071651935577393,6,High
47974,752908,1.0022088289260864,7,High
56369,141268,0.7017130255699158,1,High
56369,2085127,0.6723644733428955,2,High
56369,1576340,0.6712377071380615,3,High
56369,1507570,0.6610365509986877,4,High
56369,1063278,0.6606020927429199,5,High
56369,1134310,0.6591270565986633,6,High
56369,282850,0.6575374603271484,7,High
58873,718231,1.0088645219802856,1,High
58873,451468,1.0040570497512817,2,High
58873,958087,1.0029083490371704,3,High
58873,1981609,0.9981834292411804,4,High
58873,1370260,0.9962567090988159,5,High
58873,1202923,0.9961071014404297,6,High
58873,384283,0.9912208318710327,7,High
60642,1714438,1.0681192874908447,1,High
60642,2017289,1.0589911937713623,2,High
60642,1506897,1.036338210105896,3,High
60642,1133215,1.0223283767700195,4,High
60642,1506893,1.0191227197647095,5,High
60642,922247,1.0177453756332397,6,High
60642,107833,1.0162773132324219,7,High
65219,889526,1.2187966108322144,1,High
65219,1610692,1.1859803199768066,2,High
65219,1847946,1.1848090887069702,3,High
65219,1678576,1.1724629402160645,4,High
65219,1715486,1.1678493022918701,5,High
65219,617753,1.1527200937271118,6,High
65219,1219,1.1494368314743042,7,High
67151,922826,0.5776715874671936,1,High
67151,684480,0.5476997494697571,2,High
67151,1404656,0.5407535433769226,3,High
67151,958589,0.5378566980361938,4,High
67151,107958,0.5369336009025574,5,High
67151,1474653,0.5328924655914307,6,High
67151,1134150,0.528504490852356,7,High
69342,718231,0.6988402009010315,1,High
69342,958087,0.6958460211753845,2,High
69342,1981609,0.690915048122406,3,High
69342,1370260,0.689685046672821,4,High
69342,451468,0.6846984028816223,5,High
69342,958321,0.682992696762085,6,High
69342,1646438,0.6779137849807739,7,High
69541,787825,0.9245261549949646,1,High
69541,0,0.8911129236221313,2,High
69541,1270008,0.8862322568893433,3,High
69541,385407,0.8727972507476807,4,High
69541,1440678,0.8707109689712524,5,High
69541,889133,0.8660735487937927,6,High
69541,1474527,0.8657483458518982,7,High
69667,517684,1.1236324310302734,1,High
69667,518145,1.1224192380905151,2,High
69667,1441402,1.1132642030715942,3,High
69667,141559,1.1123143434524536,4,High
69667,821067,1.1118274927139282,5,High
69667,787549,1.1111801862716675,6,High
69667,584279,1.1060271263122559,7,High
71719,1169900,1.2491590976715088,1,High
71719,1336800,1.247379183769226,2,High
71719,1202184,1.220562219619751,3,High
71719,1946251,1.2118725776672363,4,High
71719,451722,1.1915467977523804,5,High
71719,1575352,1.1674751043319702,6,High
71719,1610126,1.165801763534546,7,High
72670,1747517,0.8738823533058167,1,High
72670,887890,0.7903478145599365,2,High
72670,1271304,0.7726730704307556,3,High
72670,1238522,0.763214647769928,4,High
72670,1541565,0.7413070201873779,5,High
72670,2116805,0.7406803369522095,6,High
72670,685656,0.7343524694442749,7,High
72671,1473702,1.3565541505813599,1,High
72671,1847192,1.319596767425537,2,High
72671,106836,1.3102971315383911,3,High
72671,1645447,1.3084113597869873,4,High
72671,177456,1.2872350215911865,5,High
72671,417426,1.2860476970672607,6,High
72671,1063954,1.2484513521194458,7,High
74831,1237959,1.0447275638580322,1,High
74831,2184283,1.0331240892410278,2,High
74831,35732,1.0288385152816772,3,High
74831,2117006,1.0284056663513184,4,High
74831,888984,1.0256017446517944,5,High
74831,649826,1.019296407699585,6,High
74831,517182,1.019175410270691,7,High
81002,1237813,1.232440710067749,1,High
81002,349585,1.1719130277633667,2,High
81002,1506102,1.171534538269043,3,High
81002,1983544,1.1665489673614502,4,High
81002,1099897,1.1584947109222412,5,High
81002,484841,1.1583642959594727,6,High
81002,106131,1.1447855234146118,7,High
81177,2084415,1.0543010234832764,1,High
81177,993154,0.9947588443756104,2,High
81177,1611258,0.9823956489562988,3,High
81177,1369593,0.9767441749572754,4,High
81177,1441098,0.9730066657066345,5,High
81177,2117716,0.971421480178833,6,High
81177,1946242,0.9606636762619019,7,High
87296,889132,0.7721487283706665,1,High
87296,855966,0.7651777863502502,2,High
87296,1879444,0.7640566825866699,3,High
87296,72304,0.7618482112884521,4,High
87296,384397,0.7600910663604736,5,High
87296,719015,0.7575215697288513,6,High
87296,1574290,0.7523161172866821,7,High
87882,1473948,1.089074730873108,1,High
87882,2084548,1.0625137090682983,2,High
87882,751192,1.060361623764038,3,High
87882,518094,1.0601115226745605,4,High
87882,247431,1.0592129230499268,5,High
87882,616253,1.0445603132247925,6,High
87882,246605,1.0430283546447754,7,High
91176,2050052,1.0807876586914062,1,High
91176,211663,1.0774580240249634,2,High
91176,1575360,1.0577762126922607,3,High
